"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"932","932.txt","2009 Nissan Maxima SV","1N4AA51EX9C816630","$7,999","127,233","Exterior: Black","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"933","933.txt","2002 Chevrolet TrailBlazer LTZ 4WD","1GNDT13S022128930","$1,500","164,426","Exterior: BlueInterior: Gray","Automatic","4.2","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"934","934.txt","2009 Nissan Altima 2","1N4AL21E19N415352","$4,499","101,370","Exterior: WhiteInterior: Beige","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"935","935.txt","2000 Jeep Grand Cherokee Laredo 4WD","1J4GW48S4YC345711","$1,499","129,894","Exterior: BlueInterior: Gray","Automatic","4.0","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"936","936.txt","2009 Toyota Camry XLE 5-Spd AT","4T1BE46K89U835937","$4,999","114,932","Exterior: GreenInterior: Beige","Automatic","2.4","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"937","937.txt","2006 Lexus RX 400h AWD","JTJHW31U460012386","$6,999","122,670","Exterior: Gray","Automatic","3.3","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"938","938.txt","2010 Audi A4 4dr Sdn Auto quattro 2","WAUFFAFL2AN021904","$22,300","33,586","Exterior: Deep Sea Blue PearlInterior: Black","Automatic","2 4","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"939","939.txt","2010 Nissan Altima 2","1N4AL2AP5AC141297","$2,999","89,842","Exterior: SilverInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"940","940.txt","2012 Nissan Maxima S","1N4AA5AP8CC849022","$9,995","49,518","Exterior: BlackInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"941","941.txt","2008 Ford Edge SE FWD","2FMDK36C38BA19159","$4,999","103,330","Exterior: Black","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"942","942.txt","2011 Volkswagen Routan SE","2V4RW3DG2BR625674","$12,995","45,361","Exterior: Nocturne Black MetallicInterior: Aero Gray w","Automatic 6-Speed","3.6","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"943","943.txt","2007 Lexus GS 350 4dr Sdn AWD","JTHCE96S570001892","$17,000","80,331","Exterior: Matador Red MicaInterior: Black","Automatic","3.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"944","944.txt","2002 Nissan Altima 2","1N4AL11DX2C147887","$1,500","130,000","Exterior: GoldInterior: Beige","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"945","945.txt","2009 Toyota Camry XLE 5-Spd AT","4T1BE46K89U835937","$4,999","114,932","Exterior: GreenInterior: Beige","Automatic","2.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"946","946.txt","2008 Cadillac SRX V6","1GYEE637580200509","$5,999","109,759","Exterior: Light Blue","Automatic","3.6","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"947","947.txt","2012 Nissan Maxima S","1N4AA5AP8CC849022","$9,999","49,518","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"948","948.txt","2010 Nissan Altima 2","1N4AL2AP5AC141297","$4,499","89,842","Exterior: SilverInterior: Gray","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"949","949.txt","2012 Nissan Rogue S AWD Krom Edition","JN8AS5MV9CW369785","$10,999","47,693","Exterior: Silver","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"950","950.txt","2010 GMC Terrain AWD 4dr SLT-2","2CTFLJEY5A6373957","$22,750","17,519","Exterior: Merlot Jewel MetallicInterior: Black","Automatic","6 ","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"951","951.txt","2001 Mercury Grand Marquis LS","2MEFM75W31X663861","$1,999","93,000","Exterior: SilverInterior: Black","Automatic","4.6","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"952","952.txt","2002 Chevrolet TrailBlazer LTZ 4WD","1GNDT13S022128930","$1,999","152,297","Exterior: BlueInterior: Gray","Automatic","4.2","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"953","953.txt","2006 Nissan Armada SE 4WD Off-Road","5N1AA08B86N714330","$6,999","106,061","Exterior: WhiteInterior: Beige","Automatic","5.6","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"954","954.txt","2007 Nissan Murano S","JN8AZ08W27W632853","$8,995","65,150","Exterior: Merlot PearlInterior: Cafe Latte w","CVT ","3.5","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"955","955.txt","2008 Chrysler 300 4dr Sdn 300C Hemi RWD","2C3LA63H18H137846","$9,995","98,709","Exterior: Light Sandstone MetallicInterior: Tan","Automatic","5.7","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"956","956.txt","2006 Honda Accord LX SE Sedan","1HGCM55316A041288","$3,999","116,298","Exterior: BlackInterior: Gray","5 Speed","2.4","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"957","957.txt","2004 Toyota Camry XLE","4T1BE32K94U320521","$2,999","159,638","Exterior: GreenInterior: Beige","Automatic","2.4","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"958","958.txt","2010 Nissan Altima 2","1N4AL2AP0AN553535","$4,499","119,149","Exterior: Light BlueInterior: Gray","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"959","959.txt","2010 Nissan Maxima S","1N4AA5AP8AC825462","$7,999","131,000","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"960","960.txt","2005 Mazda MAZDA3 i 4-door","JM1BK12FX51246601","$1,999","82,210","Exterior: BlackInterior: Gray","5 Speed","2.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"961","961.txt","2005 Honda Element EX 4WD 4-spd AT","5J6YH28615L001237","$3,999","110,421","Exterior: OrangeInterior: Gray","Automatic","2.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"962","962.txt","2014 Ford F-150 XLT 4x4 4dr SuperCrew Styleside 5","1FTFW1EF6EFA19538","$30,995","27,998","Exterior: WHITEInterior: BLACK","Automatic 6-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"963","963.txt","2011 Honda Accord Crosstour EX-L Touring","5J6TF2H53BL006135","$15,000","89,822","Exterior: Alabaster Silver Metallic","Automatic","3.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"964","964.txt","2004 Ford Explorer NBX 4","1FMZU73K84UA74472","$2,999","108,000","Exterior: Gray","Automatic","4.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"965","965.txt","2002 Ford Escape XLT Midnight 4WD","1FMYU04112KA05706","$2,999","135,336","Exterior: BlueInterior: Gray","Automatic","3.0","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"966","966.txt","2007 Jeep Grand Cherokee Laredo 4WD","1J8GR48K27C600845","$4,999","123,095","Exterior: RedInterior: Gray","Automatic","3.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"967","967.txt","2010 Volkswagen Tiguan SEL 4Motion SUV 6A w","WVGBV7AXXAW515242","$14,695","94,399","Exterior: SILVERInterior: BEIGE ","Automatic 6-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"968","968.txt","2005 Lexus RX 330 AWD","2T2HA31U45C065784","$5,999","160,860","Exterior: BlueInterior: Beige","Automatic","3.3","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"969","969.txt","2000 Volkswagen Jetta GL 2","3VWRC29M1YM165903","$1,999","115,466","Exterior: Red","Automatic","2.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"970","970.txt","2014 Nissan Altima 2","1N4AL3AP4EC158927","$9,999","54,234","Exterior: SilverInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"971","971.txt","2012 Volkswagen Passat 4dr Sdn 2","1VWCP7A31CC006318","$11,900","91,968","Exterior: Black","Automatic","2.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"972","972.txt","2008 Nissan Altima 2","1N4AL21EX8C112760","$1,999","106,951","Exterior: BlueInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"973","973.txt","2009 Nissan Rogue SL AWD","JN8AS58V79W435494","$6,999","120,379","Exterior: SilverInterior: Gray","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"974","974.txt","2010 Nissan Maxima S","1N4AA5AP8AC825462","$8,995","131,000","Exterior: BlackInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"975","975.txt","2013 Chrysler 300","2C3CCAAG0DH558927","$13,495","73,664","Exterior: Granite Crystal Metallic ClearcoatInterior: Black w","Automatic 8-Speed","3.6","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"976","976.txt","2007 Jeep Grand Cherokee Laredo 4WD","1J8GR48K77C609962","$4,999","129,977","Exterior: BlackInterior: Gray","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"977","977.txt","2012 Toyota Camry 4dr Sdn I4 Auto XLE ","4T1BF1FK2CU603272","$17,900","13,240","Exterior: green green green","Automatic","2.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"978","978.txt","2007 Toyota Camry XLE V6","JTNBK46K873013392","$3,999","138,304","Exterior: BeigeInterior: Beige","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"979","979.txt","2012 Kia Soul Base","KNDJT2A50C7746865","$6,999","68,904","Exterior: Gray","Automatic","1.6","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"980","980.txt","2010 Ford Fusion SE","3FAHP0HG2AR345909","$3,999","85,365","Exterior: Gray","Automatic","3.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"981","981.txt","2005 Jeep Grand Cherokee Rocky Mountain Edition 4WD","1J4GR48K55C537920","$3,999","130,987","Exterior: GreenInterior: Gray","Automatic","3.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"982","982.txt","2006 Mercedes-Benz C-Class C230 Sport Sedan","WDBRF52H56F829074","$4,999","108,149","Exterior: SilverInterior: Black","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"983","983.txt","2004 Toyota Camry Solara 2dr Cpe SLE V6 Auto ","4T1CA30P54U028699","$8,500","56,479","Exterior: Cosmic Blue MetallicInterior: Dark Stone","Automatic","3.3","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"984","984.txt","2005 Jeep Grand Cherokee Rocky Mountain Edition 4WD","1J4GR48K55C537920","$2,999","130,987","Exterior: GreenInterior: Gray","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"985","985.txt","2008 Nissan Altima 2","1N4AL21EX8C112760","$3,999","106,951","Exterior: BlueInterior: Gray","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"986","986.txt","2012 Nissan Altima 2","1N4AL2AP4CN414592","$5,999","75,363","Exterior: WhiteInterior: Tan","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"987","987.txt","2006 Chevrolet Tow","1GBG5C1256F417397","$27,995","114,299","Exterior: RedInterior: Gray","Automatic 6-Speed","8 ","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"988","988.txt","2013 Nissan Altima 4dr Sdn I4 2","1N4AL3AP5DC227638","$15,200","93,783","Exterior: Metallic Slate","Automatic","2.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"989","989.txt","2006 Infiniti M 35 Sport","JNKAY01E86M108308","$5,999","116,000","Exterior: SilverInterior: Beige","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"990","990.txt","2008 BMW X3 3","WBXPC93468WJ09065","$6,999","110,250","Exterior: BlueInterior: Beige","Automatic","3.0","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"991","991.txt","2005 Lexus RX 330 AWD","2T2HA31U45C065784","$5,999","160,860","Exterior: BlueInterior: Beige","Automatic","3.3","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"992","992.txt","2012 Nissan Altima 2","1N4AL2AP3CN474797","$5,999","99,852","Exterior: Slate BlueInterior: Gray","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"993","993.txt","2005 Infiniti FX FX35 AWD","JNRAS08W45X207075","$4,999","113,308","Exterior: GrayInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"994","994.txt","2005 Lexus ES 330 Sedan","JTHBA30G455071683","$3,999","145,334","Exterior: BurgundyInterior: Beige","Automatic","3.3","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"995","995.txt","2006 Infiniti G35 Base 2dr Coupe ","JNKCV54E56M712389","$8,895","138,714","Exterior: SILVERInterior: BLACK ","Automatic 5-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"996","996.txt","2011 Honda Civic Sdn 4dr Auto LX","2HGFA1F54BH548213","$11,925","46,859","Exterior: Tango Red Pearl","Automatic","1.8","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"997","997.txt","2011 Honda Civic Sdn 4dr Auto LX","2HGFA1F54BH548213","$11,925","46,859","Exterior: Tango Red Pearl","Automatic","1.8","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"998","998.txt","2008 Infiniti EX EX35 4WD","JNKAJ09F78M353038","$5,999","112,000","Exterior: BlackInterior: Beige","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"999","999.txt","2004 Infiniti G35 Sedan AWD with Leather","JNKCV51F64M713125","$2,999","173,040","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"1000","1000.txt","2006 Acura MDX Touring with Navigation System","2HNYD18826H503163","$3,999","147,162","Exterior: BlackInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"1001","1001.txt","2008 Lexus RX 400h Base AWD 4dr SUV","JTJHW31U782852962","$16,495","72,566","Exterior: SILVERInterior: GRAY ","CVT",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"1002","1002.txt","2007 Audi A6 4dr Sdn 4","WAUDV74F57N109428","$13,250","85,462","Exterior: Oyster Gray MetallicInterior: Gray","Automatic","4.2","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"1003","1003.txt","2007 Nissan Maxima SL","1N4BA41E27C824782","$2,495","136,768","Exterior: BlueInterior: Gray","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"1004","1004.txt","2004 Infiniti G35 Sedan AWD with Leather","JNKCV51F44M713205","$2,999","97,092","Exterior: White","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"1005","1005.txt","2006 Acura MDX Touring with Navigation System","2HNYD18876H534005","$3,999","131,631","Exterior: SilverInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"1006","1006.txt","2010 Mercedes-Benz E-Class 4dr Sdn E63 AMG RWD","WDDHF7HBXAA085706","$40,050","66,355","Exterior: Obsidian Black MetallicInterior: black","Automatic","6.3","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"1007","1007.txt","2010 Honda Accord Sdn 4dr V6 Auto EX-L","5KBCP3F82AB016986","$14,950","75,271","Exterior: Dark Cherry Pearl","Automatic","3.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"1008","1008.txt","2007 GMC Yukon Denali XL AWD","1GKFK66867J253160","$7,999","171,263","Exterior: White","4 Speed","6.2","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"1009","1009.txt","2007 Lexus ES 350 Sedan","JTHBJ46G472036580","$9,999","101,359","Exterior: Red","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"1010","1010.txt","2006 Infiniti G35 Coupe 6MT","JNKCV54E76M714709","$4,999","88,217","Exterior: BlackInterior: Black","Manual","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"1011","1011.txt","2008 Ford Expedition Eddie Baur","1FMFU18518LA34815","$15,500","101,360","Exterior: White Sand Tri-Coat MetallicInterior: Brown and Tan","Automatic","5.4","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"1012","1012.txt","2008 Hyundai Azera Limited","KMHFC46F98A316597","$7,995","60,492","Exterior: SilverInterior: Beige","Automatic 5-Speed","3.8","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"1013","1013.txt","2011 Nissan Altima 4dr Sdn I4 CVT 2","1N4AL2AP9BN499671","$9,800","109,312","Exterior: Winter Frost Pearl","Automatic","2.5","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"1014","1014.txt","2009 Lexus IS IS 250 AWD 6-Speed Sequential","JTHCK262X95029077","$9,999","70,282","Exterior: BlackInterior: Beige","6 Speed","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"1015","1015.txt","2004 Infiniti FX FX35 AWD","JNRAS08W24X217084","$7,999","84,212","Exterior: Gray","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"1016","1016.txt","2007 Ford Expedition XLT 4WD","1FMFU16507LA45354","$8,999","93,730","Exterior: BlackInterior: Beige","Automatic","5.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
