"","filename","model","model_year","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"740","740.txt"," Toyota Camry Base 6-Spd AT","2011 ","4T1BF3EK3BU172954","$5,999","85,844","Exterior: GrayInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"741","741.txt"," Ford E-Series Van E-350 Super Duty Extended DIESEL VERY CLEAN","2009 ","1FTSS34P29DA47404","$12,999","151,820","Exterior: WhiteInterior: Gray","Automatic","6.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"742","742.txt"," Nissan Rogue AWD 4dr SL LOADED","2012 ","JN8AS5MV0CW364829","$14,590","33,972","Exterior: Pearl WhiteInterior: Gray","Automatic","2.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"743","743.txt"," Lexus IS IS 250 AWD 6-Speed Sequential","2009 ","JTHCK262X95029077","$9,999","70,282","Exterior: BlackInterior: Beige","6 Speed","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"744","744.txt"," Ford Freestar SEL 4dr Mini Van","2004 ","2FMDA52274BA99152","$3,499","146,954","Exterior: silver","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"745","745.txt"," Honda Accord LX sedan AT","2008 ","1HGCP263X8A035755","$5,999","101,000","Exterior: WhiteInterior: Tan","Automatic","2.4","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"746","746.txt"," Chrysler 300 Base 4dr Sedan","2013 ","2C3CCAAG2DH539327",NA,"23,285","Exterior: blackInterior: black leather","Automatic 8-Speed",NA,"Cypress Motors of Ridgewood ","7903 Cypress Ave Ridgewood, NY 11385","(718) 925-4998","cypressmotorsny.com"
"747","747.txt"," BMW 5-Series 528i","2008 ","WBANU53548CT16037","$9,999","72,112","Exterior: GoldInterior: Beige","Automatic","3.0","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"748","748.txt"," Honda Accord EX-L V-6 Coupe AT LEATHER SUNROOF 77K MILES","2008 ","1HGCS22838A001768","$10,999","77,955","Exterior: WhiteInterior: Tan","Automatic","3.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"749","749.txt"," Honda Fit Sport 4dr Hatchback 5M","2010 ","JHMGE8G4XAC028894","$10,900",NA,"Exterior: grayInterior: Black","Manual 5-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"750","750.txt"," Jeep Grand Cherokee Rocky Mountain Edition 4WD","2005 ","1J4GR48K55C537920","$2,999","130,987","Exterior: GreenInterior: Gray","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"751","751.txt"," Chevrolet Suburban 4WD 4dr LT","2015 ","1GNSKJKC8FR552499",NA,"6,454","Exterior: BlackInterior: Jet Black","Automatic","5.3","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"752","752.txt"," Cadillac SRX V6","2008 ","1GYEE637580200509","$5,999","109,759","Exterior: Light Blue","Automatic","3.6","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"753","753.txt"," Ford Focus ZX3 SVT LOTS OF AFTERMARKET PARTS COBRA","2002 ","3FAHP39502R185965","$3,999","84,981","Exterior: RedInterior: Red","Manual","2.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"754","754.txt"," Cadillac CTS 2.8L","2007 ","1G6DM57T970188064","$3,999","88,611","Exterior: GrayInterior: Gray","Automatic","2.8","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"755","755.txt"," Nissan Frontier LE 4x4 4dr Crew Cab SWB Pickup 5A","2010 ","1N6AD0EV4AC434111","$14,900","131,846",NA,"Automatic 5-Speed",NA,"Bling Bling Auto Sales ","8020 Rockaway Blvd Ozone Park, NY 11416","(718) 569-8673","www.blingblingautos.com/"
"756","756.txt"," BMW X3 AWD 4dr xDrive28i","2013 ","5UXWX9C5XD0A24055","$28,995","46,097","Exterior: Alpine WhiteInterior: RED","Automatic","2 4","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"757","757.txt"," Honda Element EX AWD 4dr SUV","2005 ","5J6YH28625L024560","$4,900","252,123","Exterior: BLUE","Automatic 4-Speed",NA,"Merits Auto & Van Sales ","313 Elizabeth Ave Newark, NJ 07112","(973) 813-2105","meritsautosales.com"
"758","758.txt"," Chevrolet TrailBlazer LTZ 4WD","2002 ","1GNDT13S022128930","$1,500","164,426","Exterior: BlueInterior: Gray","Automatic","4.2","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"759","759.txt"," Dodge Caliber SXT 4dr Wagon","2008 ","1B3HB48B48D594124",NA,"84,363","Exterior: silver Interior: black","CVT",NA,"Cypress Motors of Ridgewood ","7903 Cypress Ave Ridgewood, NY 11385","(718) 925-4998","cypressmotorsny.com"
"760","760.txt"," Honda Accord EX w","2003 ","JHMCM56633C055666","$5,799","149,321","Exterior: black","Automatic 5-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"761","761.txt"," Nissan Rogue AWD 4dr SL","2012 ","JN8AS5MV3CW390339",NA,"34,332","Exterior: Brilliant SilverInterior: Black","Automatic","2.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"762","762.txt"," Subaru Outback Wagon AWD 88K MILES 5 SPEED MANUAL CLEAN CARFAX","2004 ","4S3BH675746608865","$6,999","88,255","Exterior: GreenInterior: Tan","5 Speed","2.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"763","763.txt"," Nissan Rogue S AWD Krom Edition","2012 ","JN8AS5MV9CW369785","$10,999","47,693","Exterior: Silver","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"764","764.txt"," Chrysler 300 C","2005 ","2C3AA63H95H577297","$3,999","132,068","Exterior: BlueInterior: Beige","Automatic","5.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"765","765.txt"," Nissan Maxima S","2012 ","1N4AA5AP8CC849022","$9,999","49,518","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"766","766.txt"," Lexus GS 350 4dr Sdn AWD F SPORT","2013 ","JTHCE1BL5D5005794","$33,890","23,590","Exterior: whiteInterior: BROWN","Automatic","3.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"767","767.txt"," Honda Civic EX 2dr Coupe w","2004 ","1HGEM22054L082834","$6,500","82,326","Exterior: SILVERInterior: Gray","Automatic 4-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"768","768.txt"," BMW 7 Series 4dr Sdn 740Li xDrive AWD M SPO","2013 ","WBAYF4C59DD127681","$39,890","55,598","Exterior: Alpine WhiteInterior: WHITE","Automatic","6 ","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"769","769.txt"," Ford E-Series Van E-250 CARGO VAN 6 CYLINDER 70K MILES","2003 ","1FTNE24213HB67648","$6,500","70,295","Exterior: WhiteInterior: Gray","Automatic","4.2","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"770","770.txt"," Subaru Outback 2.5i AWD 4dr Wagon","2005 ","4S4BP61C157345676",NA,"163,800","Exterior: blueInterior: gray","Automatic 4-Speed",NA,"Cypress Motors of Ridgewood ","7903 Cypress Ave Ridgewood, NY 11385","(718) 925-4998","cypressmotorsny.com"
"771","771.txt"," Nissan Murano SL AWD","2006 ","JN8AZ08W56W503651","$4,999","109,550","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"772","772.txt"," Honda Pilot EX-L 4dr 4WD SUV w","2004 ","2HKYF18624H584717","$7,400","130,799","Exterior: GRAYInterior: DARK GRAY","Automatic 5-Speed",NA,"Bling Bling Auto Sales ","8020 Rockaway Blvd Ozone Park, NY 11416","(718) 569-8673","www.blingblingautos.com/"
"773","773.txt"," Toyota Prius Base Hatchback","2008 ","JTDKB20U983419587","$7,999","147,242","Exterior: GRAY","CVT",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"774","774.txt"," Nissan Murano SL AWD","2007 ","JN8AZ08W57W636248","$4,499","102,428","Exterior: SilverInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"775","775.txt"," Honda Accord Sdn SE","2012 ","1HGCP2F65CA153523",NA,"39,840","Exterior: Crystal Black PearlInterior: Black","Automatic","2.4","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"776","776.txt"," BMW X5 3.0i","2006 ","5UXFA13576LY40710","$4,999","136,480","Exterior: Tan","Automatic","3.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"777","777.txt"," Audi A8 L 4dr Sdn 4.0L MSRP ","2013 ","WAUR2AFD4DN008481","$100","46,652","Exterior: IBIS White MetallicInterior: Balao Brown","Automatic","4 8","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"778","778.txt"," Volkswagen Jetta TDI Highline w","2011 ","3VWLL7AJXBM113830","$12,495","100,886","Exterior: BLACKInterior: BLACK ","Automatic 6-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"779","779.txt"," Jeep Grand Cherokee Limited 4WD 4dr SUV","2003 ","1J4GW58S33C560821","$5,995","114,016","Exterior: GOLDInterior: TAN ","Automatic 4-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"780","780.txt"," Toyota RAV4 Base I4 4WD 66k Miles ONE OWNER Clean Car","2006 ","JTMBD33V765044305","$11,500","66,085","Exterior: BlackInterior: Gray","Automatic","2.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"781","781.txt"," Infiniti G35 Sedan x AWD","2006 ","JNKCV51F06M602606","$3,999","133,665","Exterior: BlueInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"782","782.txt"," Mercedes-Benz CLS-Class 4dr Sdn CLS550 4MATIC","2013 ","WDDLJ9BB4DA059443","$46,890","30,624","Exterior: Diamond White MetallicInterior: Black","Automatic","4.6","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"783","783.txt"," Jeep Wrangler Unlimited Sahara w","2010 ","1J4BA5H15AL215870",NA,"50,697","Exterior: Red Rock Crystal PearlInterior: Dark Khaki","Automatic","3.8","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"784","784.txt"," Jeep Grand Cherokee Limited 4WD","2005 ","1J8HR58225C573847","$3,999","129,621","Exterior: SilverInterior: Gray","Automatic","5.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"785","785.txt"," Acura TL 5-Speed AT with Navigation System","2007 ","19UUA66257A044673","$3,999","122,000","Exterior: Silver","Automatic","3.2","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"786","786.txt"," Nissan Altima 4dr Sdn I4 CVT 2.5 SL","2012 ","1N4AL2AP1CC175790","$10,490","37,402","Exterior: Super BlackInterior: Blonde","Automatic","2.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"787","787.txt"," Nissan Altima 2.5 SL 4dr Sedan","2005 ","1N4AL11D25C115844",NA,NA,"Exterior: GrayInterior: Black","Automatic 4-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"788","788.txt"," Honda Civic LX Sedan 5-Speed AT","2012 ","2HGFB2F5XCH302710","$6,999","56,175","Exterior: SilverInterior: Gray","Automatic","1.8","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"789","789.txt"," Porsche 911 Turbo 930 TURBO GT2 WING ALL SERVICE RECORDS AIR COOLED","1980 ",NA,"$99,999","26,129","Exterior: BlackInterior: Black","4 Speed","3.3","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"790","790.txt"," Toyota Avalon XLS Sedan Luxury 4dr","2009 ","4T1BK36B49U334014","$9,499","146,678","Exterior: RED","Automatic 6-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"791","791.txt"," Infiniti G37 Coupe 2dr x AWD S","2013 ","JN1CV6EL9DM981080","$23,890","31,563","Exterior: Moonlight WhiteInterior: Graphite","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"792","792.txt"," Ford Windstar SE Sport 4dr Mini Van","2001 ","2FMDA57471BB65407","$2,100","133,773","Exterior: SilverInterior: Gray","Automatic 4-Speed",NA,"Bling Bling Auto Sales ","8020 Rockaway Blvd Ozone Park, NY 11416","(718) 569-8673","www.blingblingautos.com/"
"793","793.txt"," Ford F-150 SVT Raptor w","2010 ","1FTEX1E68AFC17587",NA,"49,060","Exterior: Tuxedo BlackInterior: Black","Automatic","6.2","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"794","794.txt"," Nissan Altima 4dr Sdn I4 CVT 2.5 S","2012 ","1N4AL2AP2CC157492","$8,490","26,191","Exterior: Brilliant Silver MetallicInterior: Charcoal","Automatic","2.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"795","795.txt"," Nissan Maxima SV","2009 ","1N4AA51E59C822674","$7,999","118,946","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"796","796.txt"," Nissan Altima 2.5","2012 ","1N4AL2AP4CN414592","$5,999","75,363","Exterior: WhiteInterior: Tan","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"797","797.txt"," Jeep Grand Cherokee Laredo 4WD","2000 ","1J4GW48S4YC345711","$1,499","129,894","Exterior: BlueInterior: Gray","Automatic","4.0","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"798","798.txt"," Mercedes-Benz S-Class S500","2000 ","WDBNG75J6YA042429","$4,999","135,026","Exterior: BlueInterior: Gray","Automatic","5.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"799","799.txt"," Nissan Altima 2.5 SL w","2013 ","1N4AL3AP6DN551573",NA,"37,560","Exterior: Super BlackInterior: Charcoal","Automatic","2.5","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"800","800.txt"," Toyota Camry SE V6","2012 ","4T1BK1FK5CU507180","$9,999","85,967","Exterior: GrayInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"801","801.txt"," Infiniti G37 Sedan 4dr x AWD PREMIUM..NAVI","2012 ","JN1CV6AR8CM682074","$16,190","45,657","Exterior: Malbec BlackInterior: Graphite","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"802","802.txt"," Audi A4 quattro Premium Plus 2.0T w","2014 ","WAUFFAFLXEN005777",NA,"54,271","Exterior: Volcano Red MetallicInterior: Black","AutomaticEMG Auto Sales",NA,"EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"803","803.txt"," Ford Focus LX 4dr Sedan","2000 ","1FAFP33P8YW185851","$1,900","121,741","Exterior: SilverInterior: Gray","Automatic 4-Speed",NA,"Bling Bling Auto Sales ","8020 Rockaway Blvd Ozone Park, NY 11416","(718) 569-8673","www.blingblingautos.com/"
"804","804.txt"," Infiniti G35 x AWD","2008 ","JNKBV61F98M252221","$7,999","112,984","Exterior: WhiteInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"805","805.txt"," Chevrolet Express 1500 Cargo VAN 6 CYLINDER 116K MILES CLEAN CHEAP","2012 ","1GCSGAFX7C1200063","$10,490","116,420","Exterior: WhiteInterior: Gray","Automatic","4.3","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"806","806.txt"," Nissan Maxima S","2012 ","1N4AA5AP8CC849022","$9,995","49,518","Exterior: BlackInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"807","807.txt"," Volkswagen Jetta GL 2.0","2000 ","3VWRC29M1YM165903","$1,999","115,466","Exterior: Red","Automatic","2.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"808","808.txt"," Nissan Altima 2.5 4dr Sedan","2009 ","1N4AL21E39N507840","$8,995","78,475","Exterior: black","CVT",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"809","809.txt"," Toyota Camry XLE","2004 ","4T1BE32K94U320521","$2,999","159,638","Exterior: GreenInterior: Beige","Automatic","2.4","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"810","810.txt"," BMW M Roadster Z3 M M Roadster 62k Miles 5 Speed Manual M3","2000 ","WBSCK9346YLC91989","$15,999","62,355","Exterior: BlueInterior: Blue","5 Speed","3.2","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"811","811.txt"," Toyota Camry XLE 5-Spd AT","2009 ","4T1BE46K89U835937","$4,999","114,932","Exterior: GreenInterior: Beige","Automatic","2.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"812","812.txt"," Infiniti M M35x","2009 ","JNKCY01F19M852466","$7,999","112,203","Exterior: GrayInterior: Black","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"813","813.txt"," Nissan Maxima S","2010 ","1N4AA5AP8AC825462","$7,999","131,000","Exterior: BlackInterior: Black","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"814","814.txt"," Subaru Forester 2.5X ONE OWNER CLEAN CARFAX RUNS GREAT","2006 ","JF1SG63636H744375","$7,999","116,237","Exterior: BlueInterior: Gray","Automatic","2.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"815","815.txt"," Dodge Caravan SXT 4dr Minivan","2007 ","1D4GP45R47B237715","$5,499","124,321","Exterior: BLUE","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"816","816.txt"," Ford Escape XLT Midnight 4WD","2002 ","1FMYU04112KA05706","$2,999","135,336","Exterior: BlueInterior: Gray","Automatic","3.0","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"817","817.txt"," Nissan Altima 2.5","2010 ","1N4AL2AP5AC141297","$4,499","89,842","Exterior: SilverInterior: Gray","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"818","818.txt"," Volkswagen Passat Value Edition","2007 ","WVWUK93C87P010363","$3,500","103,000","Exterior: SilverInterior: Black","5 Speed","2.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"819","819.txt"," Subaru Forester 2.5XT Limited TURBO LEATHER SUNROOF SERVICE RECORD","2009 ","JF2SH66699H761271","$13,500","99,589","Exterior: BlueInterior: Gray","Automatic","2.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"820","820.txt"," Honda Odyssey Touring 4dr Mini Van","2005 ","5FNRL38865B019381","$11,900",NA,"Exterior: silverInterior: Gray","Automatic 5-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
